"","expt","n","Year","Date","DN","Site","PlantType","Tissue","OI","Sample","Sample2","nomatch","Bag","Pump","End","NumFlrs","NumBuds","NumLeaf","PumpID","SoilVWC","SoilDepth","Comments","Collector","LeafDryWtGrams","n.f","Filename","Lead","Year.f","Expt","Temp","PlantType.f","Type","Sample.f","nomatch.f","DNLeaf","SampleDate_text","SampleDate_format","RunDate_text","RunDate","GCOrder","vial","lost","chamber","plant","Equil","Duration","location_time","Temp.f","Total","Pump_datehour","year","time","mean_temp_C_control","mean_temp_C_OTC","mean_intensity_lux_control","mean_intensity_lux_OTC","OTC_diff_C","OTC_diff_lux","mean_temp_C_treatment"
"190","otc",94,2019,2019-08-05,"day","GNA","agg","flower","out","GNA10","10",NA,10:20:00,10:50:00,11:05:00,1,0,0,"DRC5",9.3,1.27,NA,"Carrie",NA,243,"GNA10_day_190805_8102019_05.qgd","GNA10",2019,"otc",NA,"agg","GNA","10",NA,"day","190805","08-05-19",8102019,2019-08-10,5,NA,NA,NA,NA,1800,900,NA,NA,2700,2019-08-05 11:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","otc",91,2019,2019-08-05,"day","GNA","agg","flower","out","GNA8","8",NA,09:57:00,10:27:00,10:42:00,1,0,0,"CW1",NA,NA,NA,"Carrie",NA,257,"GNA8_day_190805_8102019_02.qgd","GNA8",2019,"otc",NA,"agg","GNA","8",NA,"day","190805","08-05-19",8102019,2019-08-10,2,NA,NA,NA,NA,1800,900,NA,NA,2700,2019-08-05 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","otc",93,2019,2019-08-05,"day","GNA","agg","flower","out","GNA9","9",NA,10:07:00,10:37:00,10:52:00,1,0,0,"DRC4",NA,NA,NA,"Carrie",NA,259,"GNA9_day_190805_8102019_04.qgd","GNA9",2019,"otc",NA,"agg","GNA","9",NA,"day","190805","08-05-19",8102019,2019-08-10,4,NA,NA,NA,NA,1800,900,NA,NA,2700,2019-08-05 11:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","otc",111,2019,2019-08-05,"day","GNA","agg","leaf","out","GNA1-leaf","1","NR",12:22:00,12:52:00,13:07:00,NA,NA,1,"DRC10",NA,NA,"bag blew off","Carrie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1800,900,NA,NA,2700,2019-08-05 13:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","otc",115,2019,2019-08-05,"day","GNA","agg","leaf","out","GNA1-leaf","1redo",NA,12:52:00,13:22:00,13:37:00,NA,NA,1,"DRC10",NA,NA,"rebag of GNA1 since bag fell off before pumping earlier today","Carrie",0.0153,244,"GNA1redo_leaf_190805_8112019_25.qgd","GNA1redo",2019,"otc",NA,"agg","GNA","1redo",NA,"leaf","190805","08-05-19",8112019,2019-08-11,25,NA,NA,NA,NA,1800,900,NA,NA,2700,2019-08-05 13:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","otc",98,2019,2019-08-05,"day","GNA","agg","leaf","out","GNA10-leaf","10","NR",10:36:00,11:06:00,11:21:00,NA,NA,1,"DRC5",NA,NA,"bag blew off","Carrie",0.00746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1800,900,NA,NA,2700,2019-08-05 11:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","otc",108,2019,2019-08-05,"day","GNA","agg","leaf","out","GNA2-leaf","2",NA,12:00:00,12:30:00,12:45:00,NA,NA,1,"CW1",NA,NA,NA,"Carrie",0.0195,246,"GNA2_leaf_190805_8102019_19.qgd","GNA2",2019,"otc",NA,"agg","GNA","2",NA,"leaf","190805","08-05-19",8102019,2019-08-10,19,NA,NA,NA,NA,1800,900,NA,NA,2700,2019-08-05 13:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","otc",110,2019,2019-08-05,"day","GNA","agg","leaf","out","GNA3-leaf","3",NA,12:09:00,12:40:00,12:55:00,NA,NA,1,"CW1",NA,NA,"small leaf","Carrie",0.00417,248,"GNA3_leaf_190805_8102019_21.qgd","GNA3",2019,"otc",NA,"agg","GNA","3",NA,"leaf","190805","08-05-19",8102019,2019-08-10,21,NA,NA,NA,NA,1860,900,NA,NA,2760,2019-08-05 13:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","otc",102,2019,2019-08-05,"day","GNA","agg","leaf","out","GNA4-leaf","4",NA,11:25:00,11:55:00,12:10:00,NA,NA,1,"DRC5",NA,NA,NA,"Carrie",0.00642,250,"GNA4_leaf_190805_8102019_13.qgd","GNA4",2019,"otc",NA,"agg","GNA","4",NA,"leaf","190805","08-05-19",8102019,2019-08-10,13,NA,NA,NA,NA,1800,900,NA,NA,2700,2019-08-05 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","otc",106,2019,2019-08-05,"day","GNA","agg","leaf","out","GNA5-leaf","5",NA,11:49:00,12:19:00,12:34:00,NA,NA,1,"DRC10",NA,NA,NA,"Carrie",0.01285,252,"GNA5_leaf_190805_8102019_17.qgd","GNA5",2019,"otc",NA,"agg","GNA","5",NA,"leaf","190805","08-05-19",8102019,2019-08-10,17,NA,NA,NA,NA,1800,900,NA,NA,2700,2019-08-05 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","otc",104,2019,2019-08-05,"day","GNA","agg","leaf","out","GNA6-leaf","6",NA,11:40:00,12:10:00,12:25:00,NA,NA,1,"DRC7",NA,NA,NA,"Carrie",0.00561,255,"GNA6_leaf_190805_8102019_15.qgd","GNA6",2019,"otc",NA,"agg","GNA","6",NA,"leaf","190805","08-05-19",8102019,2019-08-10,15,NA,NA,NA,NA,1800,900,NA,NA,2700,2019-08-05 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","otc",87,2019,2019-08-05,"day","GNA","agg","leaf","out","GNA8-leaf","8","0",09:25:00,09:55:00,10:10:00,NA,NA,1,"CW1",8,1.249,NA,"Carrie",0.01181,258,"GNA8_leaf_190804_8102019_08.qgd","GNA8",2019,"otc",NA,"agg","GNA","8",NA,"leaf","190804","08-04-19",8102019,2019-08-10,8,NA,NA,NA,NA,1800,900,NA,NA,2700,2019-08-05 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","otc",88,2019,2019-08-05,"day","GNA","agg","leaf","out","GNA9-leaf","9",NA,09:30:00,10:00:00,10:15:00,NA,NA,1,"DRC4",5.5,1.206,NA,"Carrie",0.01272,260,"GNA9_leaf_190805_8102019_09.qgd","GNA9",2019,"otc",NA,"agg","GNA","9",NA,"leaf","190805","08-05-19",8102019,2019-08-10,9,NA,NA,NA,NA,1800,900,NA,NA,2700,2019-08-05 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","otc",86,2019,2019-08-05,"day","GNA","air","air","air","Air1","Air1",NA,09:21:00,09:51:00,10:08:00,NA,NA,NA,"DRC10",NA,NA,NA,"Carrie",NA,213,"Air1_day_190804_8102019_07.qgd","Air1",2019,"otc",NA,"agg","Air","Air1",NA,"day","190804","08-04-19",8102019,2019-08-10,7,NA,NA,NA,NA,1800,1020,NA,NA,2820,2019-08-05 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","otc",101,2019,2019-08-05,"day","GNA","air","air","air","Air2","Air2",NA,10:56:00,11:30:00,11:45:00,NA,NA,NA,"DRC7",NA,NA,NA,"Carrie",NA,215,"Air2_day_190805_8102019_12.qgd","Air2",2019,"otc",NA,"agg","Air","Air2",NA,"day","190805","08-05-19",8102019,2019-08-10,12,NA,NA,NA,NA,2040,900,NA,NA,2940,2019-08-05 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","otc",NA,2021,2021-07-13,"day","SC","ten","flower","in",NA,NA,NA,09:45:00,10:15:00,10:30:00,1,0,NA,"DRC7",1.3,NA,"JP: changed bag from 9:04 to 9:45","CW",NA,NA,"SC_13_210713_8172021_11.qgd",NA,NA,"otc",NA,NA,NA,NA,NA,NA,"210713",NA,8172021,NA,11,13,NA,"I","227",1800,900,"inside_day",NA,2700,2021-07-13 10:00:00,2021,16,23.6466666666667,25.363,2497.2,2195.85,1.71633333333333,-301.35,25.363
"206","otc",NA,2021,2021-07-13,"day","SC","air","air",NA,NA,NA,NA,09:47:00,10:47:00,11:02:00,NA,NA,NA,"DRC7",NA,NA,NA,"CW",NA,NA,"SC_19_210713_8172021_16.qgd",NA,NA,"otc",NA,NA,NA,NA,NA,NA,"210713",NA,8172021,NA,16,19,NA,"I","air",3600,900,"air_day",NA,4500,2021-07-13 11:00:00,2021,17,18.307,19.6018571428571,1377.8,1323.975,1.29485714285714,-53.825,NA
"207","otc",NA,2021,2021-07-13,"day","SC","ten","flower","out",NA,NA,NA,09:50:00,10:20:00,10:35:00,1,0,NA,"DRC7",4.7,NA,"JP: moved 1 flower 0 buds to this line from air line","CW",NA,NA,"SC_14_210713_8172021_12.qgd",NA,NA,"otc",NA,NA,NA,NA,NA,NA,"210713",NA,8172021,NA,12,14,NA,"XI","185",1800,900,"outside_day",NA,2700,2021-07-13 10:00:00,2021,16,23.6466666666667,25.363,2497.2,2195.85,1.71633333333333,-301.35,23.6466666666667
"208","otc",NA,2021,2021-07-13,"day","SC","ten","flower","in",NA,NA,NA,09:53:00,10:23:00,10:56:00,1,0,NA,"CW1",1.9,NA,"long pump time","CW",NA,NA,"SC_15_210713_8172021_14.qgd",NA,NA,"otc",NA,NA,NA,NA,NA,NA,"210713",NA,8172021,NA,14,15,NA,"I","196",1800,1980,"inside_day",NA,3780,2021-07-13 10:00:00,2021,16,23.6466666666667,25.363,2497.2,2195.85,1.71633333333333,-301.35,25.363
"209","otc",NA,2021,2021-07-13,"day","SC","ten","flower","out",NA,NA,NA,09:56:00,10:30:00,10:45:00,1,0,NA,"DRC7",3.5,NA,NA,"CW",NA,NA,"SC_17_210713_8172021_13.qgd",NA,NA,"otc",NA,NA,NA,NA,NA,NA,"210713",NA,8172021,NA,13,17,NA,"XI","139",2040,900,"outside_day",NA,2940,2021-07-13 11:00:00,2021,17,18.307,19.6018571428571,1377.8,1323.975,1.29485714285714,-53.825,18.307
"210","otc",NA,2021,2021-07-13,"day","SC","ten","flower","in",NA,NA,NA,10:11:00,10:41:00,10:56:00,1,0,NA,"CW2",2.9,NA,NA,"CW",NA,NA,"SC_18_210713_8172021_15.qgd",NA,NA,"otc",NA,NA,NA,NA,NA,NA,"210713",NA,8172021,NA,15,18,NA,"I","192",1800,900,"inside_day",NA,2700,2021-07-13 11:00:00,2021,17,18.307,19.6018571428571,1377.8,1323.975,1.29485714285714,-53.825,19.6018571428571
"211","otc",NA,2021,2021-07-13,"day","SC","ten","flower","out",NA,NA,NA,10:33:00,11:03:00,11:18:00,1,0,NA,"CW1",3.4,NA,NA,"CW",NA,NA,"SC_20_210713_8172021_17.qgd",NA,NA,"otc",NA,NA,NA,NA,NA,NA,"210713",NA,8172021,NA,17,20,NA,"XB","193",1800,900,"outside_day",NA,2700,2021-07-13 11:00:00,2021,17,18.307,19.6018571428571,1377.8,1323.975,1.29485714285714,-53.825,18.307
"212","otc",NA,2021,2021-07-13,"day","SC","ten","flower","out",NA,NA,NA,10:50:00,11:20:00,11:35:00,1,0,NA,"CW2",2.1,NA,"trap blew out ~2 min?","CW",NA,NA,"SC_21_210713_8172021_18.qgd",NA,NA,"otc",NA,NA,NA,NA,NA,NA,"210713",NA,8172021,NA,18,21,NA,"XB","172",1800,900,"outside_day",NA,2700,2021-07-13 11:00:00,2021,17,18.307,19.6018571428571,1377.8,1323.975,1.29485714285714,-53.825,18.307
"213","otc",NA,2021,2021-07-13,"day","SC","ten","flower","in",NA,NA,NA,11:07:00,11:37:00,11:52:00,1,0,NA,"CW1",3.5,NA,NA,"CW",NA,NA,"SC_22_210713_8172021_19.qgd",NA,NA,"otc",NA,NA,NA,NA,NA,NA,"210713",NA,8172021,NA,19,22,NA,"G","99",1800,900,"inside_day",NA,2700,2021-07-13 12:00:00,2021,18,15.6398333333333,16.5412857142857,172.2,158.8,0.90145238095238,-13.4,16.5412857142857
"214","otc",NA,2021,2021-07-13,"day","SC","ten","flower","out",NA,NA,NA,11:10:00,11:40:00,11:55:00,1,1,NA,"DRC7",3,NA,NA,"CW",NA,NA,"SC_23_210713_8172021_10.qgd",NA,NA,"otc",NA,NA,NA,NA,NA,NA,"210713",NA,8172021,NA,10,23,NA,"XF","184",1800,900,"outside_day",NA,2700,2021-07-13 12:00:00,2021,18,15.6398333333333,16.5412857142857,172.2,158.8,0.90145238095238,-13.4,15.6398333333333
"215","otc",NA,2021,2021-07-13,"day","SC","ten","flower","in",NA,NA,NA,11:24:00,11:54:00,12:09:00,1,0,NA,"CW2",4.4,NA,NA,"CW",NA,NA,"SC_24_210713_8172021_09.qgd",NA,NA,"otc",NA,NA,NA,NA,NA,NA,"210713",NA,8172021,NA,9,24,NA,"G","93",1800,900,"inside_day",NA,2700,2021-07-13 12:00:00,2021,18,15.6398333333333,16.5412857142857,172.2,158.8,0.90145238095238,-13.4,16.5412857142857
"216","otc",NA,2021,2021-07-13,"day","SC","ten","flower","in",NA,NA,NA,11:42:00,12:12:00,12:27:00,1,0,NA,"DRC7",3.2,NA,NA,"CW",NA,NA,"SC_35_210713_8182021_08.qgd",NA,NA,"otc",NA,NA,NA,NA,NA,NA,"210713",NA,8182021,NA,8,35,NA,"F","220",1800,900,"inside_day",NA,2700,2021-07-13 12:00:00,2021,18,15.6398333333333,16.5412857142857,172.2,158.8,0.90145238095238,-13.4,16.5412857142857
"217","otc",NA,2021,2021-07-13,"day","SC","ten","flower","in",NA,NA,NA,11:49:00,12:20:00,12:35:00,1,0,NA,"CW1",2.5,NA,NA,"CW",NA,NA,"SC_26_210713_8172021_07.qgd",NA,NA,"otc",NA,NA,NA,NA,NA,NA,"210713",NA,8172021,NA,7,26,NA,"F","208",1860,900,"inside_day",NA,2760,2021-07-13 12:00:00,2021,18,15.6398333333333,16.5412857142857,172.2,158.8,0.90145238095238,-13.4,16.5412857142857
"218","otc",NA,2021,2021-07-13,"day","SC","ten","flower","out",NA,NA,NA,11:58:00,12:28:00,12:43:00,1,0,NA,"CW2",3.6,NA,NA,"CW",NA,NA,"SC_27_210713_8172021_06.qgd",NA,NA,"otc",NA,NA,NA,NA,NA,NA,"210713",NA,8172021,NA,6,27,NA,"XF","221",1800,900,"outside_day",NA,2700,2021-07-13 12:00:00,2021,18,15.6398333333333,16.5412857142857,172.2,158.8,0.90145238095238,-13.4,15.6398333333333
"219","otc",NA,2021,2021-07-13,"day","SC","ten","flower","in",NA,NA,NA,12:02:00,12:32:00,12:47:00,1,0,NA,"DRC7",6.3,NA,NA,"CW",NA,NA,"SC_28_210713_8172021_05.qgd",NA,NA,"otc",NA,NA,NA,NA,NA,NA,"210713",NA,8172021,NA,5,28,NA,"D","12",1800,900,"inside_day",NA,2700,2021-07-13 13:00:00,2021,19,12.2138333333333,12.9784285714286,43.1,43.05,0.764595238095238,-0.0500000000000043,12.9784285714286
"220","otc",NA,2021,2021-07-13,"day","SC","ten","flower","out",NA,NA,NA,12:12:00,12:42:00,12:59:00,1,0,NA,"CW1",3.7,NA,"very pale! trap blew out <1min each of 2x","CW",NA,NA,"SC_29_210713_8172021_04.qgd",NA,NA,"otc",NA,NA,NA,NA,NA,NA,"210713",NA,8172021,NA,4,29,NA,"XD","264",1800,1020,"outside_day",NA,2820,2021-07-13 13:00:00,2021,19,12.2138333333333,12.9784285714286,43.1,43.05,0.764595238095238,-0.0500000000000043,12.2138333333333
"221","otc",NA,2021,2021-07-13,"day","SC","ten","flower","out",NA,NA,NA,12:24:00,12:54:00,13:09:00,1,0,NA,"DRC7",3.8,NA,NA,"CW",NA,NA,"SC_30_210713_8172021_03.qgd",NA,NA,"otc",NA,NA,NA,NA,NA,NA,"210713",NA,8172021,NA,3,30,NA,"XG","5",1800,900,"outside_day",NA,2700,2021-07-13 13:00:00,2021,19,12.2138333333333,12.9784285714286,43.1,43.05,0.764595238095238,-0.0500000000000043,12.2138333333333
"222","otc",NA,2021,2021-07-13,"day","SC","ten","flower","in",NA,NA,NA,12:31:00,13:01:00,13:16:00,1,1,NA,"CW2",4.6,NA,NA,"CW",NA,NA,"SC_36_210713_8172021_02.qgd",NA,NA,"otc",NA,NA,NA,NA,NA,NA,"210713",NA,8172021,NA,2,36,NA,"D","156",1800,900,"inside_day",NA,2700,2021-07-13 13:00:00,2021,19,12.2138333333333,12.9784285714286,43.1,43.05,0.764595238095238,-0.0500000000000043,12.9784285714286
"223","otc",NA,2021,2021-07-13,"day","SC","ten","flower","in",NA,NA,NA,09:45:00,10:15:00,10:30:00,1,1,NA,"JMP2",2.8,NA,NA,"JP",NA,NA,"SC_1_210713_8182021_09.qgd",NA,NA,"otc",NA,NA,NA,NA,NA,NA,"210713",NA,8182021,NA,9,1,NA,"H","557",1800,900,"inside_day",NA,2700,2021-07-13 10:00:00,2021,16,23.6466666666667,25.363,2497.2,2195.85,1.71633333333333,-301.35,25.363
"224","otc",NA,2021,2021-07-13,"day","SC","ten","flower","in",NA,NA,NA,09:49:00,10:19:00,10:35:00,1,0,NA,"JMP3",1.4,NA,NA,"JP",NA,NA,"SC_2_210713_8182021_10.qgd",NA,NA,"otc",NA,NA,NA,NA,NA,NA,"210713",NA,8182021,NA,10,2,NA,"H","743",1800,960,"inside_day",NA,2760,2021-07-13 10:00:00,2021,16,23.6466666666667,25.363,2497.2,2195.85,1.71633333333333,-301.35,25.363
"225","otc",NA,2021,2021-07-13,"day","SC","ten","flower","out",NA,NA,NA,09:52:00,10:22:00,10:39:00,1,0,NA,"DRC1",3.4,NA,"JP: changed end from 10:29 to 10:39","JP",NA,NA,"SC_3_210713_8182021_11.qgd",NA,NA,"otc",NA,NA,NA,NA,NA,NA,"210713",NA,8182021,NA,11,3,NA,"XH","188",1800,1020,"outside_day",NA,2820,2021-07-13 10:00:00,2021,16,23.6466666666667,25.363,2497.2,2195.85,1.71633333333333,-301.35,23.6466666666667
"226","otc",NA,2021,2021-07-13,"day","SC","air","air","out",NA,NA,NA,09:55:00,10:46:00,11:01:00,NA,NA,NA,"JMP3",NA,NA,NA,"JP",NA,NA,"SC_4_210713_8182021_13.qgd",NA,NA,"otc",NA,NA,NA,NA,NA,NA,"210713",NA,8182021,NA,13,4,NA,"XH","air",3060,900,"air_day",NA,3960,2021-07-13 11:00:00,2021,17,18.307,19.6018571428571,1377.8,1323.975,1.29485714285714,-53.825,18.307
"227","otc",NA,2021,2021-07-13,"day","SC","ten","flower","out",NA,NA,NA,10:11:00,10:43:00,10:58:00,1,0,NA,"DRC1",4.2,NA,"newly tagged, white flowers","JP",NA,NA,"SC_5_210713_8182021_12.qgd",NA,NA,"otc",NA,NA,NA,NA,NA,NA,"210713",NA,8182021,NA,12,5,NA,"XH","105",1920,900,"outside_day",NA,2820,2021-07-13 11:00:00,2021,17,18.307,19.6018571428571,1377.8,1323.975,1.29485714285714,-53.825,18.307
"228","otc",NA,2021,2021-07-13,"day","SC","ten","flower","in",NA,NA,NA,10:29:00,10:59:00,11:18:00,1,0,NA,"JMP2",2.2,NA,NA,"JP",NA,NA,"SC_6_210713_8182021_14.qgd",NA,NA,"otc",NA,NA,NA,NA,NA,NA,"210713",NA,8182021,NA,14,6,NA,"H","200",1800,1140,"inside_day",NA,2940,2021-07-13 11:00:00,2021,17,18.307,19.6018571428571,1377.8,1323.975,1.29485714285714,-53.825,19.6018571428571
"229","otc",NA,2021,2021-07-13,"day","SC","ten","flower","in",NA,NA,NA,10:34:00,11:06:00,11:21:00,1,0,NA,NA,1.9,NA,NA,"JP",NA,NA,"SC_7_210713_8182021_16.qgd",NA,NA,"otc",NA,NA,NA,NA,NA,NA,"210713",NA,8182021,NA,16,7,NA,"B","294",1920,900,"inside_day",NA,2820,2021-07-13 11:00:00,2021,17,18.307,19.6018571428571,1377.8,1323.975,1.29485714285714,-53.825,19.6018571428571
"230","otc",NA,2021,2021-07-13,"day","SC","ten","flower","in",NA,NA,NA,10:52:00,11:24:00,11:39:00,1,0,NA,NA,3.2,NA,NA,"JP",NA,NA,"SC_8_210713_8182021_15.qgd",NA,NA,"otc",NA,NA,NA,NA,NA,NA,"210713",NA,8182021,NA,15,8,NA,"B","238",1920,900,"inside_day",NA,2820,2021-07-13 11:00:00,2021,17,18.307,19.6018571428571,1377.8,1323.975,1.29485714285714,-53.825,19.6018571428571
"231","otc",NA,2021,2021-07-13,"day","SC","ten","flower","out",NA,NA,NA,11:11:00,11:46:00,12:01:00,1,0,NA,"DRC1",3,NA,NA,"JP",NA,NA,"SC_9_210713_8182021_17.qgd",NA,NA,"otc",NA,NA,NA,NA,NA,NA,"210713",NA,8182021,NA,17,9,NA,"XA","191",2100,900,"outside_day",NA,3000,2021-07-13 12:00:00,2021,18,15.6398333333333,16.5412857142857,172.2,158.8,0.90145238095238,-13.4,15.6398333333333
"232","otc",NA,2021,2021-07-13,"day","SC","ten","flower","out",NA,NA,NA,11:13:00,11:49:00,12:04:00,1,0,NA,"JMP3",2.4,NA,NA,"JP",NA,NA,"SC_10_210713_8182021_03.qgd",NA,NA,"otc",NA,NA,NA,NA,NA,NA,"210713",NA,8182021,NA,3,10,NA,"XA","186",2160,900,"outside_day",NA,3060,2021-07-13 12:00:00,2021,18,15.6398333333333,16.5412857142857,172.2,158.8,0.90145238095238,-13.4,15.6398333333333
"233","otc",NA,2021,2021-07-13,"day","SC","ten","flower","in",NA,NA,NA,11:17:00,11:52:00,12:07:00,1,0,NA,"JMP2",2.9,NA,NA,"JP",NA,NA,"SC_11_210713_8182021_02.qgd",NA,NA,"otc",NA,NA,NA,NA,NA,NA,"210713",NA,8182021,NA,2,11,NA,"A","19",2100,900,"inside_day",NA,3000,2021-07-13 12:00:00,2021,18,15.6398333333333,16.5412857142857,172.2,158.8,0.90145238095238,-13.4,16.5412857142857
"234","otc",NA,2021,2021-07-13,"day","SC","ten","flower","in",NA,NA,NA,11:58:00,12:28:00,12:43:00,1,0,NA,"JMP3",5.8,NA,NA,"JP",NA,NA,"SC_12_210713_8172021_20.qgd",NA,NA,"otc",NA,NA,NA,NA,NA,NA,"210713",NA,8172021,NA,20,12,NA,"E","16",1800,900,"inside_day",NA,2700,2021-07-13 12:00:00,2021,18,15.6398333333333,16.5412857142857,172.2,158.8,0.90145238095238,-13.4,16.5412857142857
"235","otc",NA,2021,2021-07-13,"day","SC","ten","flower","in",NA,NA,NA,11:59:00,12:30:00,12:45:00,1,0,NA,"DRC1",4.6,NA,NA,"JP",NA,NA,"SC_31_210713_8182021_04.qgd",NA,NA,"otc",NA,NA,NA,NA,NA,NA,"210713",NA,8182021,NA,4,31,NA,"E","6",1860,900,"inside_day",NA,2760,2021-07-13 13:00:00,2021,19,12.2138333333333,12.9784285714286,43.1,43.05,0.764595238095238,-0.0500000000000043,12.9784285714286
"236","otc",NA,2021,2021-07-13,"day","SC","ten","flower","out",NA,NA,NA,12:00:00,12:32:00,12:47:00,1,0,NA,"JMP2",5.9,NA,NA,"JP",NA,NA,"SC_32_210713_8182021_05.qgd",NA,NA,"otc",NA,NA,NA,NA,NA,NA,"210713",NA,8182021,NA,5,32,NA,"XE","27",1920,900,"outside_day",NA,2820,2021-07-13 13:00:00,2021,19,12.2138333333333,12.9784285714286,43.1,43.05,0.764595238095238,-0.0500000000000043,12.2138333333333
"237","otc",NA,2021,2021-07-13,"day","SC","ten","flower","out",NA,NA,NA,12:21:00,12:51:00,13:06:00,1,0,NA,"DRC1",4.1,NA,NA,"JP",NA,NA,"SC_33_210713_8182021_06.qgd",NA,NA,"otc",NA,NA,NA,NA,NA,NA,"210713",NA,8182021,NA,6,33,NA,"XD","71",1800,900,"outside_day",NA,2700,2021-07-13 13:00:00,2021,19,12.2138333333333,12.9784285714286,43.1,43.05,0.764595238095238,-0.0500000000000043,12.2138333333333
"238","otc",NA,2021,2021-07-13,"day","SC","ten","flower","out",NA,NA,NA,12:22:00,12:53:00,13:08:00,1,0,NA,"JMP2",3.1,NA,NA,"JP",NA,NA,"SC_34_210713_8182021_07.qgd",NA,NA,"otc",NA,NA,NA,NA,NA,NA,"210713",NA,8182021,NA,7,34,NA,"XC","187",1860,900,"outside_day",NA,2760,2021-07-13 13:00:00,2021,19,12.2138333333333,12.9784285714286,43.1,43.05,0.764595238095238,-0.0500000000000043,12.2138333333333
"239","otc",NA,2021,2021-07-13,"day","SC","ten","flower","in",NA,NA,NA,12:25:00,12:55:00,13:10:00,1,0,NA,"JMP3",4.9,NA,NA,"JP",NA,NA,"SC_35_210713_8182021_08.qgd",NA,NA,"otc",NA,NA,NA,NA,NA,NA,"210713",NA,8182021,NA,8,35,NA,"C","189",1800,900,"inside_day",NA,2700,2021-07-13 13:00:00,2021,19,12.2138333333333,12.9784285714286,43.1,43.05,0.764595238095238,-0.0500000000000043,12.9784285714286
"240","otc",NA,2021,2021-07-15,"night","SC","ten","flower","in",NA,NA,NA,19:46:00,20:16:00,20:31:00,1,0,NA,"DRC7",2,NA,NA,"DH",NA,NA,"SC_74_210715_8202021_19.qgd",NA,NA,"otc",NA,NA,NA,NA,NA,NA,"210715",NA,8202021,NA,19,74,NA,"H","557",1800,900,"inside_night",NA,2700,2021-07-15 20:00:00,2021,2,3.39116666666667,4.06614285714286,0,0,0.67497619047619,0,4.06614285714286
"241","otc",NA,2021,2021-07-15,"night","SC","ten","flower","out",NA,NA,NA,19:49:00,20:19:00,20:34:00,1,0,NA,"JMP3",3.3,NA,NA,"DH",NA,NA,"SC_75_210715_8202021_20.qgd",NA,NA,"otc",NA,NA,NA,NA,NA,NA,"210715",NA,8202021,NA,20,75,NA,"XH","188",1800,900,"outside_night",NA,2700,2021-07-15 20:00:00,2021,2,3.39116666666667,4.06614285714286,0,0,0.67497619047619,0,3.39116666666667
"242","otc",NA,2021,2021-07-15,"night","SC","ten","flower","in",NA,NA,NA,19:53:00,20:24:00,20:39:00,1,0,NA,"JMP2",3.5,NA,NA,"DH",NA,NA,"SC_76_210715_8202021_18.qgd",NA,NA,"otc",NA,NA,NA,NA,NA,NA,"210715",NA,8202021,NA,18,76,NA,"H","743",1860,900,"inside_night",NA,2760,2021-07-15 20:00:00,2021,2,3.39116666666667,4.06614285714286,0,0,0.67497619047619,0,4.06614285714286
"243","otc",NA,2021,2021-07-15,"night","SC","ten","flower","out",NA,NA,NA,20:17:00,20:47:00,21:02:00,1,0,NA,"DRC7",8.2,NA,NA,"DH",NA,NA,"SC_77_210715_8212021_02.qgd",NA,NA,"otc",NA,NA,NA,NA,NA,NA,"210715",NA,8212021,NA,2,77,NA,"XH","105",1800,900,"outside_night",NA,2700,2021-07-15 21:00:00,2021,3,2.36433333333333,3.05928571428571,0,0,0.694952380952381,0,2.36433333333333
"244","otc",NA,2021,2021-07-15,"night","SC","ten","flower","in",NA,NA,NA,20:26:00,20:56:00,21:12:00,1,0,NA,"JMP3",2.9,NA,NA,"DH",NA,NA,"SC_78_210715_8212021_05.qgd",NA,NA,"otc",NA,NA,NA,NA,NA,NA,"210715",NA,8212021,NA,5,78,NA,"H","200",1800,960,"inside_night",NA,2760,2021-07-15 21:00:00,2021,3,2.36433333333333,3.05928571428571,0,0,0.694952380952381,0,3.05928571428571
