name,class,mean,max,match.var,match,RT.var,RT,filter_RT,filter_match,filter_contaminant,filter_area,filter_ambient_ratio,ambient_ratio,filters_passed,filter_final
"2-Hexene, 5-methyl-, (E)-",,14080,501604,0.00322,0.84,1.8340707,3.54,Low,OK,OK,Low,AmRatioFail,0.75,2,FALSE
2-Hexyl-1-octanol,,31850,1223249,9.88E-04,0.845,12.43871111,10.4945,OK,OK,OK,Low,OK,Inf,4,FALSE
2-Hexyldecyl acetate,,24596,1500341,NA,0.83,NA,16.568,High,OK,OK,Low,OK,Inf,3,FALSE
2-Hexyn-1-ol,,5241,164007,0.003028571429,0.775,9.49E-05,5.558,OK,Low,OK,Low,OK,Inf,3,FALSE
2-Isopropyl-5-oxohexanal,,1566,95517,NA,0.82,NA,8.168,OK,OK,OK,Low,OK,Inf,4,FALSE
2-Methylenecyclohexanol,,2994,59533,0.00143,0.79,0.0016495,5.55,OK,Low,OK,Low,AmRatioFail,1.12,2,FALSE
2-methyloctacosane,,27514,1472041,0.00125,0.805,15.5849445,17.7845,High,OK,OK,Low,OK,Inf,3,FALSE
2-Nitro-1-buten-3-ol,,12178,110369,4.31E-04,0.77,3.99E-04,6.126,OK,Low,OK,Low,AmRatioFail,0.65,2,FALSE
"2-Nonen-1-ol, (E)-",,86,5270,NA,0.75,NA,5.933,OK,Low,OK,Low,OK,Inf,3,FALSE
"2-Nonenal, 8-oxo-",,10768,656869,NA,0.73,NA,10.84,OK,Low,OK,Low,OK,Inf,3,FALSE
2-Nonenoic acid,,1908,116390,NA,0.79,NA,5.198,OK,Low,OK,Low,OK,Inf,3,FALSE
"2-Octene, 2,6-dimethyl-",,13171,803450,NA,0.82,NA,15.984,High,OK,OK,Low,OK,Inf,3,FALSE
2-Octenoic acid,,1195,72876,5.00E-05,0.785,0.0053045,11.7195,OK,Low,OK,Low,AmRatioFail,0.18,2,FALSE
"2-Oxepanone, 7-methyl-",,32940,1421661,2.33E-04,0.89,5.63E-05,4.558,OK,OK,OK,Low,OK,Inf,4,FALSE
2-Pentadecanol,,5282,322220,NA,0.7,NA,11.93,OK,Low,OK,Low,OK,Inf,3,FALSE
2-Pentadecanone,,235616,4995002,0.001375,0.89,2.60E-05,17.953,High,OK,OK,OK,OK,Inf,4,FALSE
"2-Pentanol, 1-(2-methylenecyclopropyl)-4-methyl-",,11696,602873,5.00E-05,0.755,5.00E-05,10.229,OK,Low,OK,Low,OK,Inf,3,FALSE
"2-Pentanol, 3-chloro-4-methyl-, (R*,R*)-(.+/-.)-",,13815,806997,0.0128,0.83,0.002178,3.882,Low,OK,OK,Low,OK,Inf,3,FALSE
2-Pentanone,,5776,352331,0.0018,0.87,0.0091125,2.9725,Low,OK,OK,Low,AmRatioFail,0.11,2,FALSE
"2-Pentanone, 3-[(acetyloxy)methyl]-3,4-dimethyl-, (.+-.)-",,20098,952122,5.00E-05,0.775,14.1671645,9.5175,OK,Low,OK,Low,OK,Inf,3,FALSE
"2-Pentanone, 4-hydroxy-4-methyl-",,2967967,40319793,0.0035,0.875,0.4198047325,5.508,OK,OK,OK,OK,AmRatioFail,1.59,4,FALSE
"2-Penten-1-ol, 2-methyl-, (Z)-",,6253,381433,NA,0.83,NA,5.75,OK,OK,OK,Low,OK,Inf,4,FALSE
2-Phenyldibenzofuran,,175865,1810423,7.50E-04,0.9,3.36E-06,22.395,High,OK,OK,Low,OK,Inf,3,FALSE
"2-Propanol, 1-(isooctyloxy)-2-methyl-",,33855,726087,0.0018,0.73,47.8481367,20.804,High,Low,OK,Low,OK,Inf,2,FALSE
"2-Propanol, 1,1-dimethoxy-, acetate",,8220,162567,7.30E-04,0.8,0.0105157,1.942,Low,OK,OK,Low,AmRatioFail,1.13,2,FALSE
"2-Propanol, 1,3-dichloro-",,12512,310539,0.01143333333,0.79,7.062572333,6.412,OK,Low,OK,Low,OK,Inf,3,FALSE
"2-Propanone, 1-methoxy-",,3145,137340,3.00E-04,0.8,0.052596,3.285,Low,OK,OK,Low,OK,Inf,3,FALSE
"2-Propen-1-one, 1-cyclopropyl-",,1376,83906,NA,0.86,NA,5.272,OK,OK,OK,Low,OK,Inf,4,FALSE
"2-Propenenitrile, 3,3-diphenyl-",,522933,4411270,0.006921384615,0.85,2.24E-05,19.8655,High,OK,OK,OK,AmRatioFail,2.87,3,FALSE
2-Propenoic acid,,5890,170014,5.33E-04,0.89,0.007081,3.314,Low,OK,OK,Low,OK,Inf,3,FALSE
"2-Propenoic acid, 1,4-butanediyl ester",,2330,142149,NA,0.78,NA,3.471,Low,Low,OK,Low,OK,Inf,2,FALSE
"2-Propenoic acid, 2-methyl-",,6449,95680,7.93E-04,0.86,0.002353410714,4.5375,OK,OK,OK,Low,OK,Inf,4,FALSE
"2-Propenoic acid, 3-phenyl-, 2-methyl-2-propenyl ester",,3292,200831,NA,0.74,NA,1.922,Low,Low,OK,Low,OK,Inf,2,FALSE
"2-Propenoic acid, pentadecyl ester",,101000,1747273,8.33E-04,0.88,6.548647091,17.88,High,OK,OK,Low,OK,Inf,3,FALSE
"2-Tridecanol, TMS derivative",,18473,623518,3.33E-05,0.78,5.70E-05,4.014,OK,Low,OK,Low,OK,Inf,3,FALSE
2-Tridecanone,,67352,2109071,8.00E-04,0.85,2.00E-06,15.556,High,OK,OK,Low,OK,Inf,3,FALSE
"2-Undecanol, acetate",,10411,247786,3.33E-05,0.83,1.30E-05,15.984,High,OK,OK,Low,OK,Inf,3,FALSE
"2-Undecene, 4,5-dimethyl-, [R*,R*-(E)]-",,5915,220168,6.00E-04,0.795,2.285594917,11.7025,OK,Low,OK,Low,OK,Inf,3,FALSE
2(3H)-Furanone,,3805,180416,0.005,0.76,0.0018,6.815,OK,Low,OK,Low,OK,Inf,3,FALSE
"2(3H)-Furanone, 5-methyl-",,2307,107320,4.50E-04,0.765,23.860232,6.409,OK,Low,OK,Low,OK,Inf,3,FALSE
"2(3H)-Furanone, dihydro-5-methyl-",,14544,599535,8.33E-04,0.77,1.20E-04,7.492,OK,Low,OK,Low,OK,Inf,3,FALSE
"2(5H)-Furanone, 5-methyl-",,2609,159175,NA,0.71,NA,9.639,OK,Low,OK,Low,OK,Inf,3,FALSE
"2(5H)-Furanone, 5,5-dimethyl-",,15402,419272,0.00023,0.78,4.85E-05,8.098,OK,Low,OK,Low,OK,Inf,3,FALSE
"2,2'-Bioxirane",,7699,423620,0.0018,0.87,9.80E-05,3.931,Low,OK,OK,Low,OK,Inf,3,FALSE
"2,2-Diisopropyl-1,3-dioxolane",,8318,507422,NA,0.74,NA,10.728,OK,Low,OK,Low,OK,Inf,3,FALSE
"2,2,4-Trimethyl-3-pentanol",,4328,124581,3.33E-05,0.8,1.00E-06,8.301,OK,OK,OK,Low,OK,Inf,4,FALSE
"2,3-Butanedione, monooxime",,139,8484,NA,0.79,NA,1.673,Low,Low,OK,Low,OK,Inf,2,FALSE
"2,3-Diazabicyclo[2.2.1]hept-2-ene, 5-ethenyl-4,7,7-trimethyl-, (1.alpha.,4.alpha.,5.beta.)-",,13506,617957,2.00E-04,0.81,2.45E-05,8.6335,OK,OK,OK,Low,OK,Inf,4,FALSE
"2,4-Decadienal, (E,E)-",,1004,61216,NA,0.76,NA,13.235,OK,Low,OK,Low,OK,Inf,3,FALSE
"2,4-Dimethylpentan-3-yl isobutyl carbonate",,3807,184052,3.33E-05,0.78,4.32E-04,8.293,OK,Low,OK,Low,AmRatioFail,0.37,2,FALSE
"2,4-Hexadiene, 3-methyl-",,17597,285147,7.16E-04,0.865,4.58E-04,6.712,OK,OK,OK,Low,OK,3.38,4,FALSE
"2,4-Pentanedione, 3-(1-methylethyl)-",,11515,378573,4.00E-04,0.81,0.002964,4.49,OK,OK,OK,Low,OK,Inf,4,FALSE
"2,4(1H,3H)-Pyrimidinedione, dihydro-5-hydroxy-",,278,16969,NA,0.75,NA,1.5,Low,Low,OK,Low,OK,Inf,2,FALSE
"2,4(3H,5H)-Furandione, 5-hexyl-5-methyl-",,7287,365681,2.00E-04,0.77,7.20E-05,11.404,OK,Low,OK,Low,OK,Inf,3,FALSE
"2,4,6,8-Tetraazabicyclo[3.3.0]octan-3-one, 7-nitroimino-",,5338,325614,NA,0.75,NA,3.34,Low,Low,OK,Low,OK,Inf,2,FALSE
"2,4,7,9-Tetramethyl-5-decyn-4,7-diol",,320,19535,NA,0.74,NA,14.543,OK,Low,OK,Low,OK,Inf,3,FALSE
"2,5-Cyclohexadiene-1,4-dione, 2,6-bis(1,1-dimethylethyl)-",,44388,2707673,NA,0.8,NA,15.313,High,OK,OK,Low,OK,Inf,3,FALSE
"2,5-Dihydroxybenzaldehyde, 2TMS derivative",,10104,215383,4.30E-04,0.74,9.70E-06,10.11,OK,Low,OK,Low,AmRatioFail,0.97,2,FALSE
"2,5-Dimethyl-5-hexen-3-ol",,286,17453,NA,0.77,NA,7.133,OK,Low,OK,Low,OK,Inf,3,FALSE
"2,5-Furandione, 3-(1,1-dimethylethyl)-",,4918,300009,NA,0.75,NA,9.972,OK,Low,OK,Low,OK,Inf,3,FALSE
"2,5-Furandione, 3-methyl-",,21183,896599,5.47E-04,0.92,2.80E-04,7.2815,OK,OK,OK,Low,OK,Inf,4,FALSE
"2,5-Furandione, dihydro-3-methyl-",,89849,574849,0.00266913229,0.875,1.08E-04,8.633,OK,OK,OK,Low,OK,3.17,4,FALSE
"2,5-Octanedione",,882,29516,0.00125,0.815,8.00E-06,7.042,OK,OK,OK,Low,OK,Inf,4,FALSE
"2,6-Heptadien-1-ol, 2,4-dimethyl-",,4027,54180,9.20E-04,0.76,2.62E-04,7.05,OK,Low,OK,Low,AmRatioFail,2.55,2,FALSE
"2,6,10-Dodecatrien-1-ol, 3,7,11-trimethyl-",,23243,1417807,NA,0.96,NA,18.266,High,OK,OK,Low,OK,Inf,3,FALSE
"2H-pyran-2-one, 4,6-diphenyl-",,119086,4065901,0.00125,0.725,0,22.472,High,Low,OK,OK,OK,Inf,3,FALSE
"2H-Pyran-2-one, tetrahydro-6-undecyl-",,105355,3191986,0.003758333333,0.775,0.3258416667,21.105,High,Low,OK,OK,AmRatioFail,0.60,2,FALSE
3-(Benzoylthio)-2-methylpropanoic acid,,97609,3153977,5.00E-05,0.875,5.00E-07,19.3495,High,OK,OK,OK,OK,Inf,4,FALSE
"3-Acetoxy-2-trifluoromethylbut-3-enoic acid,ethyl ester",,3455,165061,8.00E-04,0.8,5.00E-07,1.5905,Low,OK,OK,Low,OK,Inf,3,FALSE
3-Allylbenzothiazolium bromide,,9685,590788,NA,0.71,NA,12.004,OK,Low,OK,Low,OK,Inf,3,FALSE
3-Butenoic acid,,6094,196903,0.005733333333,0.74,1.00E-04,4.625,OK,Low,OK,Low,AmRatioFail,0.58,2,FALSE
3-Carene,,148191,1516517,0.003690526316,0.9,0.2185723789,8.531,OK,OK,OK,Low,OK,3.81,4,FALSE
"3-Chloro-5-isopropyl-1,2,4-oxadiazole",,5201,317236,NA,0.77,NA,3.996,Low,Low,OK,Low,OK,Inf,2,FALSE
"3-Chloropropionic acid, 2-tetradecyl ester",,7866,362138,5.00E-05,0.735,5.00E-07,10.2385,OK,Low,OK,Low,OK,Inf,3,FALSE
3-Cyclohexene-1-carboxaldehyde,,16713,606459,4.50E-04,0.845,8.00E-06,8.628,OK,OK,OK,Low,OK,Inf,4,FALSE
"3-Eicosene, (E)-",,3025,172693,0.0098,0.78,0.089888,15.713,High,Low,OK,Low,OK,Inf,2,FALSE
3-Ethyl-2-pentanol,,0,0,NA,0.79,NA,3.257,Low,Low,OK,Low,AmRatioFail,0.00,1,FALSE
3-Ethyl-3-methyl-2-pentanol,,2247,137083,NA,0.73,NA,12.889,OK,Low,OK,Low,OK,Inf,3,FALSE
3-Ethylheptanoic acid,,3447,210271,NA,0.81,NA,5.487,OK,OK,OK,Low,OK,Inf,4,FALSE
3-Furanmethanol,,3942,240489,NA,0.89,NA,5.722,OK,OK,OK,Low,OK,Inf,4,FALSE
"3-Hexanone, 5-hydroxy-2-methyl-",,1265,77168,NA,0.75,NA,2.916,Low,Low,OK,Low,OK,Inf,2,FALSE
"3-Hexanone, 5-methyl-",,735,44849,NA,0.78,NA,6.298,OK,Low,OK,Low,OK,Inf,3,FALSE
"3-Hexen-1-ol, (Z)-",,8488,238543,0.001433333333,0.92,0.001322333333,5.75,OK,OK,OK,Low,OK,Inf,4,FALSE
"3-Hexene, 2,2,5,5-tetramethyl-, (Z)-",,1013,61804,NA,0.88,NA,9.284,OK,OK,OK,Low,OK,Inf,4,FALSE
3-Isopropoxypropylamine,,47124,1651454,0,0.83,0.0073205,3.1795,Low,OK,OK,Low,OK,Inf,3,FALSE
"3-Methyl-4,6-dioxanonane",,4051,247086,NA,0.8,NA,4.024,OK,OK,OK,Low,OK,Inf,4,FALSE
"3-Methylbenzyl alcohol, TBDMS derivative",,4001,244079,NA,0.71,NA,20.411,High,Low,OK,Low,OK,Inf,2,FALSE
3-Pentadecanone,,1590,96967,NA,0.77,NA,13.075,OK,Low,OK,Low,OK,Inf,3,FALSE
"3-Pentanone, 2-methyl-",,290,17691,NA,0.76,NA,3.924,Low,Low,OK,Low,OK,Inf,2,FALSE
"3-Penten-1-ol, 4-methyl-",,777,38459,0.005,0.77,8.45E-05,5.8205,OK,Low,OK,Low,OK,Inf,3,FALSE
"3-Penten-2-one, (E)-",,875,53368,NA,0.73,NA,2.843,Low,Low,OK,Low,OK,Inf,2,FALSE
3-Phenyl-2-ethoxypropylphthalimide,,110144,1173796,1.88E-04,0.73,2.10E-05,15.211,High,Low,OK,Low,AmRatioFail,1.04,1,FALSE
3-Piperidinol,,22184,520807,2.86E-04,0.82,6.33E-05,9.898,OK,OK,OK,Low,AmRatioFail,0.38,3,FALSE
"3,5-Dimethyl-2-octanol",,2193,86278,0.001633333333,0.835,2.07E-05,8.682,OK,OK,OK,Low,AmRatioFail,0.19,3,FALSE
"3H-3a,7-Methanoazulene, 2,4,5,6,7,8-hexahydro-1,4,9,9-tetramethyl-, [3aR-(3a.alpha.,4.beta.,7.alpha.)]-",,37607,1314134,8.25E-04,0.895,2.82E-05,14.5525,OK,OK,OK,Low,OK,Inf,4,FALSE
4-Bromobutyric acid,,21318,1300419,NA,0.76,NA,6.286,OK,Low,OK,Low,OK,Inf,3,FALSE
"4-Chlorobutyric acid, octadecyl ester",,14673,493673,0.00405,0.775,7.597202,20.286,High,Low,OK,Low,OK,Inf,2,FALSE
4-Cyanocyclohexene,,3124,148987,9.00E-04,0.8,7.00E-06,8.641,OK,OK,OK,Low,AmRatioFail,0.04,3,FALSE
4-Hexen-1-ol,,48373,1125164,0.00227,0.88,0.0011087,5.794,OK,OK,OK,Low,OK,Inf,4,FALSE
"4-Hexen-1-ol, acetate",,1939,118267,NA,0.85,NA,8.4,OK,OK,OK,Low,OK,Inf,4,FALSE
"4-Isobenzofuranol, octahydro-3a,7a-dimethyl-, 4-nitrobenzoate, (3a.alpha.,4.beta.,7a.alpha.)-(.+/-.)-",,0,0,NA,0.71,NA,13.686,OK,Low,OK,Low,AmRatioFail,0.00,2,FALSE
4-Methyl-2-hexanol,,810,49435,NA,0.78,NA,11.944,OK,Low,OK,Low,OK,Inf,3,FALSE
4-Methylnonanoic acid,,17016,328113,0.00193,0.76,0.274366,13.445,OK,Low,OK,Low,OK,Inf,3,FALSE
4-Octadecenal,,1933,117884,NA,0.73,NA,12.77,OK,Low,OK,Low,OK,Inf,3,FALSE
"4-Pentenal, 2-methyl-",,1604,37620,9.33E-04,0.78,1.498252333,2.769,Low,Low,OK,Low,OK,Inf,2,FALSE
"4-Pentenenitrile, 2-methylene-",,608,37064,NA,0.76,NA,6.931,OK,Low,OK,Low,OK,Inf,3,FALSE
4-Tetradecanol acetate,,9414,408553,4.50E-04,0.815,7.20E-05,13.587,OK,OK,OK,Low,OK,Inf,4,FALSE
"4-Undecene, 3-methyl-, (Z)-",,605,36891,NA,0.74,NA,10.704,OK,Low,OK,Low,OK,Inf,3,FALSE
"4-Undecene, 9-methyl-, (Z)-",,748,45616,NA,0.77,NA,16.65,High,Low,OK,Low,OK,Inf,2,FALSE
"4,4-Dimethyl-2-pentyl methylphosphonofluoridate",,373,22728,NA,0.7,NA,9.17,OK,Low,OK,Low,OK,Inf,3,FALSE
"4,6-Bis(4-ethoxybenzylthio)-5-nitropyrimidine",,10181,241628,6.67E-05,0.73,9.58E-06,18.295,High,Low,OK,Low,OK,Inf,2,FALSE
5-(1-Ethoxy-ethoxy)-4-methyl-hex-2-enal,,2066,126032,NA,0.71,NA,9.012,OK,Low,OK,Low,OK,Inf,3,FALSE
5-Benzoylpentanoic acid,,64175,2097657,4.25E-04,0.875,8.67E-06,9.465,OK,OK,OK,Low,AmRatioFail,0.34,3,FALSE
5-Butyl-5-ethylheptadecane,,3039,185372,NA,0.71,NA,22.461,High,Low,OK,Low,OK,Inf,2,FALSE
5-Cyclohexadecen-1-one,,2098,79350,5.00E-05,0.835,0,16.254,High,OK,OK,Low,OK,Inf,3,FALSE
5-Ethyl-5-methylheptadecane,,4719,159372,2.00E-04,0.71,0.357858,22.705,High,Low,OK,Low,OK,Inf,2,FALSE
5-Isopropenyl-2-methyl-7-oxabicyclo[4.1.0]heptan-2-ol,,9373,571770,NA,0.76,NA,12.876,OK,Low,OK,Low,OK,Inf,3,FALSE
"5-Methoxymethoxyhexa-2,3-diene",,13088,362762,2.33E-04,0.72,2.80E-05,11.923,OK,Low,OK,Low,OK,Inf,3,FALSE
"5-Methyl-2-hexene,c&t",,5134,251382,2.33E-04,0.85,0.001170333333,5.995,OK,OK,OK,Low,AmRatioFail,0.43,3,FALSE
"5-Octadecene, (E)-",,13660,500172,1.00E-04,0.88,3.49E-05,17.881,High,OK,OK,Low,AmRatioFail,0.42,2,FALSE
5-Tridecanone,,712,43431,NA,0.74,NA,16.281,High,Low,OK,Low,OK,Inf,2,FALSE
"5(4H)-Oxazolone, 4,4'-(1,4-phenylenedimethylidyne)bis[2-phenyl-",,11893,725443,NA,0.76,NA,12.189,OK,Low,OK,Low,OK,Inf,3,FALSE
"5,9-Dodecadien-2-one, 6,10-dimethyl-, (E,E))-",,16215,386737,0.0017,0.88,2.959199861,5.768,OK,OK,OK,Low,OK,Inf,4,FALSE
"6-Hepten-1-ol, 5-methyl-",,1820,111024,NA,0.81,NA,4.163,OK,OK,OK,Low,OK,Inf,4,FALSE
"6-Hepten-3-one, 4-methyl-",,0,0,NA,0.76,NA,4.904,OK,Low,OK,Low,AmRatioFail,0.00,2,FALSE
"6-Hydroxy-2,6-dihydropyran-3-one",,1037,31579,9.77E-04,0.775,0.03147336667,3.8775,Low,Low,OK,Low,OK,Inf,2,FALSE
6-Methoxy-2-hexanol,,1364,83196,NA,0.72,NA,11.934,OK,Low,OK,Low,OK,Inf,3,FALSE
6-Methylenebicyclo[3.2.0]hept-3-en-2-one,,7909,313960,8.00E-04,0.77,4.50E-06,9.0785,OK,Low,OK,Low,OK,Inf,3,FALSE
6-Nonadecyltetrahydro-2H-pyran-2-one,,41102,1619612,2.00E-04,0.8,0.645248,21.943,High,OK,OK,Low,OK,Inf,3,FALSE
"6-Nonynoic acid, methyl ester",,10573,362893,8.00E-04,0.72,4.50E-06,11.8495,OK,Low,OK,Low,OK,Inf,3,FALSE
"6,11-Dimethyl-2,6,10-dodecatrien-1-ol",,1461,89102,NA,0.87,NA,19.483,High,OK,OK,Low,OK,Inf,3,FALSE
"6,6-Dimethylcycloocta-2,4-dienone",,2006,122359,NA,0.81,NA,13.688,OK,OK,OK,Low,OK,Inf,4,FALSE
"6,7-Dodecanedione",,4872,153434,0.001091666667,0.78,3.02E-05,9.3205,OK,Low,OK,Low,AmRatioFail,0.32,2,FALSE
7-Benzoylheptanoic acid,,4292,261792,NA,0.82,NA,9.47,OK,OK,OK,Low,OK,Inf,4,FALSE
7-epi-trans-sesquisabinene hydrate,,63935,3229299,0.00298,0.74,4.6274947,15.983,High,Low,OK,OK,OK,Inf,3,FALSE
"7-Hexadecenal, (Z)-",,24435,1490543,NA,0.89,NA,19.022,High,OK,OK,Low,OK,Inf,3,FALSE
"7-Hexadecene, (Z)-",,3644,222294,0.0072,0.81,3.5192045,14.1705,OK,OK,OK,Low,OK,Inf,4,FALSE
7-Methylenebicyclo[3.2.0]hept-3-en-2-one,,4974,303436,NA,0.72,NA,9.089,OK,Low,OK,Low,OK,Inf,3,FALSE
"7-Methyloctane-2,4-dione, enol form",,11875,280669,0.00199,0.805,0.001973466667,4.431,OK,OK,OK,Low,AmRatioFail,0.63,3,FALSE
7-Nonenamide,,5490,87401,0.0014,0.75,2.73E-05,13.717,OK,Low,OK,Low,OK,Inf,3,FALSE
7-Oxabicyclo[2.2.1]heptan-2-one,,266947,2829526,1.91E-04,0.89,0.001860474359,4.565,OK,OK,OK,Low,AmRatioFail,0.95,3,FALSE
7-Oxabicyclo[2.2.1]heptane,,16151,339058,0.001826470588,0.87,8.05E-04,5.6905,OK,OK,OK,Low,AmRatioFail,1.15,3,FALSE
"7-Oxabicyclo[4.1.0]heptane, 1-methyl-4-(1-methylethenyl)-",,0,0,NA,0.74,NA,10.575,OK,Low,OK,Low,AmRatioFail,0.00,2,FALSE
"7-Tetradecenal, (Z)-",,46408,2830891,0.00125,0.735,38.0104805,15.8395,High,Low,OK,Low,OK,4.41,2,FALSE
"8-Dodecen-1-ol, (Z)-",,2489,151819,NA,0.82,NA,12.665,OK,OK,OK,Low,OK,Inf,4,FALSE
"8-Hexadecenal, 14-methyl-, (Z)-",,15170,490024,0.001728571429,0.77,7.422354238,16.646,High,Low,OK,Low,OK,Inf,2,FALSE
"9-Eicosene, (E)-",,38316,901742,5.50E-04,0.91,3.95E-05,15.49,High,OK,OK,Low,OK,Inf,3,FALSE
"9-Eicosenoic acid, (Z)-",,66302,4044406,NA,0.84,NA,21.309,High,OK,OK,OK,OK,Inf,4,FALSE
9-Hexacosene,,994,60616,NA,0.73,NA,23.59,High,Low,OK,Low,OK,Inf,2,FALSE
"9-Octadecen-1-ol, (E)-",,13519,465021,5.00E-05,0.825,2.00E-06,20.074,High,OK,OK,Low,OK,Inf,3,FALSE
"9-Octadecen-1-ol, (Z)-",,27082,1342944,8.00E-04,0.83,1.434818,20.924,High,OK,OK,Low,OK,Inf,3,FALSE
"9-Octadecenal, (Z)-",,118253,3602159,0.003333333333,0.9,16.68520833,19.906,High,OK,OK,OK,OK,Inf,4,FALSE
9-Oxononanoic acid,,33675,569990,0.001323809524,0.79,1.944966667,10.506,OK,Low,OK,Low,OK,Inf,3,FALSE
"9-Tricosene, (Z)-",,117823,4017874,0.005633333333,0.94,9.63E-05,18.959,High,OK,OK,OK,OK,3.29,4,FALSE
"Acetaldehyde, tetramer",,3964,241826,0,0.89,0.0146205,3.3645,Low,OK,OK,Low,AmRatioFail,0.17,2,FALSE
"Acetamide, N-acetyl-N-methyl-",,42361,1156929,2.86E-05,0.84,0.006816904762,2.743,Low,OK,OK,Low,OK,Inf,3,FALSE
"Acetic acid, (1-methylethoxy)-, ethyl ester",,12775,293969,0,0.78,0.004260333333,4.118,OK,Low,OK,Low,OK,Inf,3,FALSE
"Acetic acid, 5-hydroxy-pent-3-ynyl ester",,12107,121996,5.92E-04,0.75,11.37739917,10.15,OK,Low,OK,Low,AmRatioFail,0.33,2,FALSE
"Acetic acid, 5,6-epoxynorbornan-2-yl ester",,2603,113788,0.001225,0.755,5.29E-05,10.161,OK,Low,OK,Low,AmRatioFail,2.31,2,FALSE
"Acetic acid, chloro-, octadecyl ester",,56822,2316796,6.33E-04,0.78,0.1745543333,21.895,High,Low,OK,Low,OK,Inf,2,FALSE
"Acetic acid, cyclohexyl ester",,1233,57591,4.50E-04,0.755,6.05E-05,10.1545,OK,Low,OK,Low,OK,Inf,3,FALSE
"Acetic acid, hexyl ester",,3775,87538,2.00E-04,0.805,5.76E-05,4.986,OK,OK,OK,Low,OK,Inf,4,FALSE
"Acetic acid, trifluoro-, dodecyl ester",,5906,183280,5.00E-05,0.945,5.00E-07,17.7075,High,OK,OK,Low,OK,Inf,3,FALSE
"Acetic acid, trifluoro-, undecyl ester",,14087,489705,0.001425,0.86,2.468181694,16.526,High,OK,OK,Low,OK,Inf,3,FALSE
"Acetohydrazide, 2-hydroxy-2-phenyl-N2-but-2-enylideno-",,4080,60695,3.10E-04,0.8,6.39E-05,8.908,OK,OK,OK,Low,OK,Inf,4,FALSE
Acetone,,175663,2804283,0.00351754386,0.96,0.007177807018,1.68,Low,OK,OK,Low,AmRatioFail,2.07,2,FALSE
"Acetophenone, 4-(benzyloxymethyl)-",,2534,135125,0.0014,0.765,6.49E-05,10.47,OK,Low,OK,Low,AmRatioFail,0.75,2,FALSE
Allene,,491,20514,0.005,0.76,8.41E-04,0.7685,Low,Low,OK,Low,OK,Inf,2,FALSE
Aminomethanesulfonic acid,,26574,216975,0.003764102564,0.9,3.30E-04,1.489,Low,OK,OK,Low,OK,Inf,3,FALSE
Atrolactic acid,,9972,347918,2.00E-04,0.91,2.00E-06,9.762,OK,OK,OK,Low,OK,Inf,4,FALSE
Bacteriochlorophyll-c-stearyl,,34356,719314,6.50E-04,0.79,2.30E-06,22.089,High,Low,OK,Low,AmRatioFail,0.51,1,FALSE
Behenyl chloride,,0,0,NA,0.79,NA,12.686,OK,Low,OK,Low,AmRatioFail,0.00,2,FALSE
"Benzamide, N-methyl-",,2003,82833,4.33E-04,0.75,5.33E-06,14.13,OK,Low,OK,Low,OK,Inf,3,FALSE
"Benzene, (1-butylheptyl)-",,12979,215765,8.86E-04,0.74,4.60E-05,17.284,High,Low,OK,Low,AmRatioFail,1.75,1,FALSE
"Benzene, 1-acetyl-4-(4-propylcyclohexyl)-",,44510,1526588,5.00E-05,0.715,5.00E-07,19.5725,High,Low,OK,Low,OK,Inf,2,FALSE
"Benzene, 1-methyl-4-(1,2,2-trimethylcyclopentyl)-, (R)-",,2833465,14420654,1.64E-04,0.74,0.005266758978,19.712,High,Low,OK,OK,AmRatioFail,1.25,2,FALSE
"Benzene, 2-ethyl-1,4-dimethyl-",,4733,271622,0.004933333333,0.82,0.07054233333,9.787,OK,OK,OK,Low,AmRatioFail,0.10,3,FALSE
Benzeneacetamide,,61039,978804,0.003988405797,0.85,4.02E-05,14.3515,OK,OK,OK,Low,AmRatioFail,0.80,3,FALSE
"Benzeneacetic acid, octyl ester",,11749,644816,8.00E-04,0.81,9.68E-04,12.259,OK,OK,OK,Low,OK,Inf,4,FALSE
"Benzenepropanenitrile, .beta.-oxo-",,3863,235653,NA,0.79,NA,14.985,OK,Low,OK,Low,OK,Inf,3,FALSE
"Benzenepropanoic acid, .alpha.-(hydroxyimino)-",,5823,179932,3.70E-04,0.78,4.17E-05,10.616,OK,Low,OK,Low,OK,Inf,3,FALSE
"Benzoic acid, 2-methoxy-",,14932,333603,5.10E-04,0.78,3.02E-05,14.6295,OK,Low,OK,Low,AmRatioFail,0.32,2,FALSE
"Benzoic acid, 2-methylene-3-butenyl ester",,235,14330,NA,0.71,NA,13.441,OK,Low,OK,Low,OK,Inf,3,FALSE
"Benzoic acid, 3-(3-allyl-5-oxo-2-thioxothiazolidin-4-ylidenemethyl)phenyl ester",,1097,66935,0,0.74,5.00E-07,18.0115,High,Low,OK,Low,AmRatioFail,0.05,1,FALSE
"Benzoic acid, 4-methyl-, 2-hydroxy-2-phenylpropyl ester",,50874,613586,0.002615204678,0.78,2.37E-05,9.78,OK,Low,OK,Low,OK,Inf,3,FALSE
"Benzoic acid, dec-2-yl ester",,3928,239620,5.00E-05,0.795,4.50E-06,18.3355,High,Low,OK,Low,AmRatioFail,0.10,1,FALSE
"Benzoic Acid, TBDMS derivative",,4815,293724,NA,0.75,NA,20.412,High,Low,OK,Low,OK,Inf,2,FALSE
